code,private_debt,household_debt,country,log_GDP,date,quarter,country_id,lag_GDP,lag_hhd,l_GDP_dif,hd_dif
DK,127.1,96.5,Denmark,13.24873,31mar2022,2022q1,Denmark,13.27417,101.5,-.025440216,-5
DK,127.9,90.800003,Denmark,13.248528,30jun2022,2022q2,Denmark,13.24873,96.5,-.00020217896,-5.6999969
DK,132.2,85.199997,Denmark,13.25358,30sep2022,2022q3,Denmark,13.248528,90.800003,.0050525665,-5.6000061
DK,131,84.5,Denmark,13.244282,31dec2022,2022q4,Denmark,13.25358,85.199997,-.0092983246,-.69999695
DK,126.7,84.099998,Denmark,13.26262,31mar2023,2023q1,Denmark,13.244282,84.5,.018338203,-.40000153
DK,123.8,83.800003,Denmark,13.263243,30jun2023,2023q2,Denmark,13.26262,84.099998,.00062274933,-.29999542
DK,126.6,85,Denmark,13.275441,30sep2023,2023q3,Denmark,13.263243,83.800003,.012198448,1.1999969
FI,97.199997,51.799999,Finland,10.813479,30jun2008,2008q2,Finland,10.821308,51,-.0078287125,.79999924
FI,99.900002,52.299999,Finland,10.816927,30sep2008,2008q3,Finland,10.813479,51.799999,.0034475327,.5
FI,103.5,52.599998,Finland,10.794928,31dec2008,2008q4,Finland,10.816927,52.299999,-.021999359,.29999924
FI,107.6,53.700001,Finland,10.727851,31mar2009,2009q1,Finland,10.794928,52.599998,-.067076683,1.1000023
FI,111.6,55.400002,Finland,10.723393,30jun2009,2009q2,Finland,10.727851,53.700001,-.0044574738,1.7000008
FI,107.1,57.299999,Finland,10.732873,30sep2009,2009q3,Finland,10.723393,55.400002,.0094795227,1.8999977
FI,106.2,59,Finland,10.725889,31dec2009,2009q4,Finland,10.732873,57.299999,-.006983757,1.7000008
FI,109.4,59.799999,Finland,10.734588,31mar2010,2010q1,Finland,10.725889,59,.0086984634,.79999924
FI,112.2,60.400002,Finland,10.762737,30jun2010,2010q2,Finland,10.734588,59.799999,.028149605,.60000229
FI,111.9,58.900002,Finland,10.757825,30sep2010,2010q3,Finland,10.762737,60.400002,-.0049123764,-1.5
FI,108.3,58.900002,Finland,10.779083,31dec2010,2010q4,Finland,10.757825,58.900002,.021258354,0
FI,109.6,58.299999,Finland,10.783262,31mar2011,2011q1,Finland,10.779083,58.900002,.0041790009,-.60000229
FI,109.1,58.599998,Finland,10.780812,30jun2011,2011q2,Finland,10.783262,58.299999,-.0024499893,.29999924
FI,108.7,58.799999,Finland,10.782076,30sep2011,2011q3,Finland,10.780812,58.599998,.0012636185,.20000076
FI,109.2,59,Finland,10.783095,31dec2011,2011q4,Finland,10.782076,58.799999,.0010194778,.20000076
FI,110,59.200001,Finland,10.776791,31mar2012,2012q1,Finland,10.783095,59,-.0063047409,.20000076
FI,109.7,60,Finland,10.766477,30jun2012,2012q2,Finland,10.776791,59.200001,-.010313988,.79999924
FI,109.6,60.700001,Finland,10.762794,30sep2012,2012q3,Finland,10.766477,60,-.0036830902,.70000076
FI,110.5,61,Finland,10.761715,31dec2012,2012q4,Finland,10.762794,60.700001,-.0010786057,.29999924
FI,114.8,61.5,Finland,10.752888,31mar2013,2013q1,Finland,10.761715,61,-.0088272095,.5
FI,114.7,61.5,Finland,10.75733,30jun2013,2013q2,Finland,10.752888,61.5,.004442215,0
FI,114.4,61.599998,Finland,10.760009,30sep2013,2013q3,Finland,10.75733,61.5,.0026788712,.099998474
FI,114.7,61.5,Finland,10.758281,31dec2013,2013q4,Finland,10.760009,61.599998,-.0017280579,-.099998474
FI,113.8,61.5,Finland,10.749691,31mar2014,2014q1,Finland,10.758281,61.5,-.0085897446,0
FI,113.6,61.900002,Finland,10.751607,30jun2014,2014q2,Finland,10.749691,61.5,.0019159317,.40000153
FI,113.6,62.299999,Finland,10.754568,30sep2014,2014q3,Finland,10.751607,61.900002,.0029611588,.39999771
FI,120.1,62.5,Finland,10.753461,31dec2014,2014q4,Finland,10.754568,62.299999,-.0011072159,.20000076
FI,124.6,62.599998,Finland,10.745292,31mar2015,2015q1,Finland,10.753461,62.5,-.0081691742,.099998474
FI,127.7,62.900002,Finland,10.759515,30jun2015,2015q2,Finland,10.745292,62.599998,.014223099,.30000305
FI,130.10001,63.200001,Finland,10.758623,30sep2015,2015q3,Finland,10.759515,62.900002,-.00089168549,.29999924
FI,126.2,63.299999,Finland,10.76442,31dec2015,2015q4,Finland,10.758623,63.200001,.0057964325,.099998474
FI,122.9,63.200001,Finland,10.775858,31mar2016,2016q1,Finland,10.76442,63.299999,.01143837,-.099998474
FI,120.5,63.900002,Finland,10.775839,30jun2016,2016q2,Finland,10.775858,63.200001,-.000019073486,.70000076
FI,117.9,64.099998,Finland,10.786593,30sep2016,2016q3,Finland,10.775839,63.900002,.010754585,.19999695
FI,115.3,64.099998,Finland,10.791146,31dec2016,2016q4,Finland,10.786593,64.099998,.0045528412,0
FI,117,64.199997,Finland,10.800719,31mar2017,2017q1,Finland,10.791146,64.099998,.0095729828,.099998474
FI,118.8,64.300003,Finland,10.813786,30jun2017,2017q2,Finland,10.800719,64.199997,.013066292,.1000061
FI,120.8,64.699997,Finland,10.818521,30sep2017,2017q3,Finland,10.813786,64.300003,.004734993,.3999939
FI,122.4,64.400002,Finland,10.826364,31dec2017,2017q4,Finland,10.818521,64.699997,.0078430176,-.29999542
FI,122.2,64.400002,Finland,10.828367,31mar2018,2018q1,Finland,10.826364,64.400002,.0020036697,0
FI,122.9,64.800003,Finland,10.826506,30jun2018,2018q2,Finland,10.828367,64.400002,-.0018615723,.40000153
FI,122.4,65.199997,Finland,10.825582,30sep2018,2018q3,Finland,10.826506,64.800003,-.00092411041,.3999939
FI,120.6,65.199997,Finland,10.826541,31dec2018,2018q4,Finland,10.825582,65.199997,.00095939636,0
FI,121.4,65.400002,Finland,10.835132,31mar2019,2019q1,Finland,10.826541,65.199997,.0085906982,.20000458
FI,119.6,65.699997,Finland,10.842094,30jun2019,2019q2,Finland,10.835132,65.400002,.0069627762,.29999542
FI,119.3,66,Finland,10.842584,30sep2019,2019q3,Finland,10.842094,65.699997,.00048923492,.30000305
FI,117.8,65.800003,Finland,10.8408,31dec2019,2019q4,Finland,10.842584,66,-.001783371,-.19999695
FI,118.1,66.099998,Finland,10.838785,31mar2020,2020q1,Finland,10.8408,65.800003,-.0020151138,.29999542
FI,121,67.5,Finland,10.771741,30jun2020,2020q2,Finland,10.838785,66.099998,-.067044258,1.4000015
FI,121.2,68.400002,Finland,10.81827,30sep2020,2020q3,Finland,10.771741,67.5,.046528816,.90000153
FI,122.2,69,Finland,10.829642,31dec2020,2020q4,Finland,10.81827,68.400002,.011372566,.59999847
FI,124.1,69.300003,Finland,10.821986,31mar2021,2021q1,Finland,10.829642,69,-.0076560974,.30000305
FI,123,68.800003,Finland,10.837575,30jun2021,2021q2,Finland,10.821986,69.300003,.01558876,-.5
FI,122.3,68.5,Finland,10.850674,30sep2021,2021q3,Finland,10.837575,68.800003,.013098717,-.30000305
FI,121.2,68,Finland,10.857064,31dec2021,2021q4,Finland,10.850674,68.5,.0063905716,-.5
FI,120.7,67.099998,Finland,10.856393,31mar2022,2022q1,Finland,10.857064,68,-.00067138672,-.90000153
FI,120.1,66.599998,Finland,10.860502,30jun2022,2022q2,Finland,10.856393,67.099998,.0041093826,-.5
FI,120.1,65.900002,Finland,10.858665,30sep2022,2022q3,Finland,10.860502,66.599998,-.0018377304,-.69999695
FI,122.1,65.599998,Finland,10.84965,31dec2022,2022q4,Finland,10.858665,65.900002,-.0090141296,-.30000305
FI,119.7,64.599998,Finland,10.850188,31mar2023,2023q1,Finland,10.84965,65.599998,.00053787231,-1
FI,120.1,63.799999,Finland,10.853615,30jun2023,2023q2,Finland,10.850188,64.599998,.0034265518,-.79999924
FI,119.8,63.799999,Finland,10.84024,30sep2023,2023q3,Finland,10.853615,63.799999,-.013375282,0
FR,113.5,47.5,France,13.131293,30jun2008,2008q2,France,13.138158,46.900002,-.0068645477,.59999847
FR,115.3,48.099998,France,13.128944,30sep2008,2008q3,France,13.131293,47.5,-.0023488998,.59999847
FR,115.8,48.700001,France,13.116682,31dec2008,2008q4,France,13.128944,48.099998,-.012262344,.60000229
FR,117.2,49.599998,France,13.096917,31mar2009,2009q1,France,13.116682,48.700001,-.0197649,.89999771
FR,118.6,50.5,France,13.098675,30jun2009,2009q2,France,13.096917,49.599998,.0017576218,.90000153
FR,119.3,51.299999,France,13.100325,30sep2009,2009q3,France,13.098675,50.5,.0016498566,.79999924
FR,119.5,52.5,France,13.108426,31dec2009,2009q4,France,13.100325,51.299999,.0081014633,1.2000008
FR,119.3,52.599998,France,13.110773,31mar2010,2010q1,France,13.108426,52.5,.0023469925,.099998474
FR,118.7,52.799999,France,13.115752,30jun2010,2010q2,France,13.110773,52.599998,.0049791336,.20000076
FR,118.2,52.900002,France,13.122332,30sep2010,2010q3,France,13.115752,52.799999,.0065793991,.10000229
FR,118.7,53.799999,France,13.128489,31dec2010,2010q4,France,13.122332,52.900002,.0061569214,.89999771
FR,118.7,53.900002,France,13.141456,31mar2011,2011q1,France,13.128489,53.799999,.01296711,.10000229
FR,120.7,54.400002,France,13.141373,30jun2011,2011q2,France,13.141456,53.900002,-.000082969666,.5
FR,122.8,54.5,France,13.144855,30sep2011,2011q3,France,13.141373,54.400002,.0034818649,.099998474
FR,123.7,54.700001,France,13.147909,31dec2011,2011q4,France,13.144855,54.5,.0030546188,.20000076
FR,125.6,54.799999,France,13.14829,31mar2012,2012q1,France,13.147909,54.700001,.00038051605,.099998474
FR,127.6,54.900002,France,13.143867,30jun2012,2012q2,France,13.14829,54.799999,-.0044221878,.10000229
FR,127.7,54.799999,France,13.146127,30sep2012,2012q3,France,13.143867,54.900002,.0022592545,-.10000229
FR,127.8,55.200001,France,13.146194,31dec2012,2012q4,France,13.146127,54.799999,.000066757202,.40000153
FR,127.7,55.200001,France,13.147025,31mar2013,2013q1,France,13.146194,55.200001,.000831604,0
FR,126.1,55.200001,France,13.155676,30jun2013,2013q2,France,13.147025,55.200001,.0086507797,0
FR,126.2,55.400002,France,13.155451,30sep2013,2013q3,France,13.155676,55.200001,-.00022506714,.20000076
FR,125.4,55.400002,France,13.162724,31dec2013,2013q4,France,13.155451,55.400002,.007273674,0
FR,127,55.200001,France,13.161761,31mar2014,2014q1,France,13.162724,55.400002,-.00096321106,-.20000076
FR,128.89999,55.400002,France,13.163215,30jun2014,2014q2,France,13.161761,55.200001,.0014533997,.20000076
FR,130.10001,55.400002,France,13.169258,30sep2014,2014q3,France,13.163215,55.400002,.0060434341,0
FR,130.89999,55.5,France,13.16726,31dec2014,2014q4,France,13.169258,55.400002,-.0019979477,.099998474
FR,133.7,55.299999,France,13.172946,31mar2015,2015q1,France,13.16726,55.5,.0056858063,-.20000076
FR,134,55.5,France,13.173383,30jun2015,2015q2,France,13.172946,55.299999,.00043678284,.20000076
FR,134.2,55.799999,France,13.176053,30sep2015,2015q3,France,13.173383,55.5,.0026702881,.29999924
FR,136.2,56,France,13.178375,31dec2015,2015q4,France,13.176053,55.799999,.002322197,.20000076
FR,138.8,55.900002,France,13.182259,31mar2016,2016q1,France,13.178375,56,.0038833618,-.099998474
FR,140.8,56.200001,France,13.179831,30jun2016,2016q2,France,13.182259,55.900002,-.0024280548,.29999924
FR,141.5,56.700001,France,13.181108,30sep2016,2016q3,France,13.179831,56.200001,.0012769699,.5
FR,142.5,57.099998,France,13.186329,31dec2016,2016q4,France,13.181108,56.700001,.0052213669,.39999771
FR,143.2,57.599998,France,13.193063,31mar2017,2017q1,France,13.186329,57.099998,.0067338943,.5
FR,143.10001,58,France,13.201996,30jun2017,2017q2,France,13.193063,57.599998,.0089330673,.40000153
FR,142.7,58.200001,France,13.20944,30sep2017,2017q3,France,13.201996,58,.0074443817,.20000076
FR,142.7,58.5,France,13.215621,31dec2017,2017q4,France,13.20944,58.200001,.0061807632,.29999924
FR,143.5,59.200001,France,13.214754,31mar2018,2018q1,France,13.215621,58.5,-.00086688995,.70000076
FR,145,59.599998,France,13.216814,30jun2018,2018q2,France,13.214754,59.200001,.0020599365,.39999771
FR,146.2,60,France,13.221816,30sep2018,2018q3,France,13.216814,59.599998,.0050020218,.40000153
FR,146.60001,60.599998,France,13.229723,31dec2018,2018q4,France,13.221816,60,.0079069138,.59999847
FR,148.8,60.299999,France,13.238012,31mar2019,2019q1,France,13.229723,60.599998,.0082893372,-.29999924
FR,150.10001,60.900002,France,13.243903,30jun2019,2019q2,France,13.238012,60.299999,.0058908463,.60000229
FR,151.39999,61.599998,France,13.244277,30sep2019,2019q3,France,13.243903,60.900002,.00037384033,.69999695
FR,151.2,62.299999,France,13.239127,31dec2019,2019q4,France,13.244277,61.599998,-.0051498413,.70000076
FR,154.10001,63,France,13.186679,31mar2020,2020q1,France,13.239127,62.299999,-.052448273,.70000076
FR,166.7,65.599998,France,13.055218,30jun2020,2020q2,France,13.186679,63,-.13146114,2.5999985
FR,169.8,67,France,13.200722,30sep2020,2020q3,France,13.055218,65.599998,.145504,1.4000015
FR,172.39999,68.199997,France,13.199532,31dec2020,2020q4,France,13.200722,67,-.0011901855,1.1999969
FR,170.8,68.099998,France,13.203208,31mar2021,2021q1,France,13.199532,68.199997,.0036764145,-.099998474
FR,165.2,66.900002,France,13.215841,30jun2021,2021q2,France,13.203208,68.099998,.012633324,-1.1999969
FR,163.3,66.800003,France,13.243957,30sep2021,2021q3,France,13.215841,66.900002,.028115273,-.099998474
FR,161.8,66.5,France,13.249961,31dec2021,2021q4,France,13.243957,66.800003,.0060043335,-.30000305
FR,159.8,66,France,13.248445,31mar2022,2022q1,France,13.249961,66.5,-.0015163422,-.5
FR,157.8,66.199997,France,13.252481,30jun2022,2022q2,France,13.248445,66,.0040359497,.19999695
FR,157.39999,66.199997,France,13.257781,30sep2022,2022q3,France,13.252481,66.199997,.0053005219,0
FR,156.39999,65.900002,France,13.258394,31dec2022,2022q4,France,13.257781,66.199997,.00061321259,-.29999542
FR,152.8,65.099998,France,13.258773,31mar2023,2023q1,France,13.258394,65.900002,.0003786087,-.80000305
FR,150.89999,64.300003,France,13.265432,30jun2023,2023q2,France,13.258773,65.099998,.0066595078,-.79999542
FR,149.8,63.5,France,13.266483,30sep2023,2023q3,France,13.265432,64.300003,.0010509491,-.80000305
DE,66.699997,59.099998,Germany,13.411709,30jun2008,2008q2,Germany,13.415318,59.400002,-.0036087036,-.30000305
DE,67.199997,58.900002,Germany,13.406217,30sep2008,2008q3,Germany,13.411709,59.099998,-.0054922104,-.19999695
DE,68.900002,58.799999,Germany,13.390676,31dec2008,2008q4,Germany,13.406217,58.900002,-.015540123,-.10000229
DE,69.800003,59.299999,Germany,13.342524,31mar2009,2009q1,Germany,13.390676,58.799999,-.048152924,.5
DE,70.400002,60.200001,Germany,13.345221,30jun2009,2009q2,Germany,13.342524,59.299999,.002696991,.90000153
DE,70,60.799999,Germany,13.351173,30sep2009,2009q3,Germany,13.345221,60.200001,.0059528351,.59999847
DE,70.5,60.900002,Germany,13.35894,31dec2009,2009q4,Germany,13.351173,60.799999,.0077667236,.10000229
DE,70,60.099998,Germany,13.366101,31mar2010,2010q1,Germany,13.35894,60.900002,.0071611404,-.80000305
DE,70.300003,59.700001,Germany,13.387651,30jun2010,2010q2,Germany,13.366101,60.099998,.021550179,-.39999771
DE,70,59.099998,Germany,13.397255,30sep2010,2010q3,Germany,13.387651,59.700001,.0096035004,-.60000229
DE,68.699997,58.299999,Germany,13.403791,31dec2010,2010q4,Germany,13.397255,59.099998,.0065364838,-.79999924
DE,65.699997,57.299999,Germany,13.421709,31mar2011,2011q1,Germany,13.403791,58.299999,.017917633,-1
DE,65,56.700001,Germany,13.424417,30jun2011,2011q2,Germany,13.421709,57.299999,.0027074814,-.59999847
DE,65.800003,56.5,Germany,13.42981,30sep2011,2011q3,Germany,13.424417,56.700001,.0053930283,-.20000076
DE,66,56.099998,Germany,13.42981,31dec2011,2011q4,Germany,13.42981,56.5,0,-.40000153
DE,65.900002,55.700001,Germany,13.431958,31mar2012,2012q1,Germany,13.42981,56.099998,.0021486282,-.39999771
DE,66.300003,55.599998,Germany,13.432924,30jun2012,2012q2,Germany,13.431958,55.700001,.00096607208,-.10000229
DE,66.199997,55.5,Germany,13.435066,30sep2012,2012q3,Germany,13.432924,55.599998,.0021419525,-.099998474
DE,65.900002,55.400002,Germany,13.431744,31dec2012,2012q4,Germany,13.435066,55.5,-.0033226013,-.099998474
DE,66.099998,55.099998,Germany,13.426172,31mar2013,2013q1,Germany,13.431744,55.400002,-.0055713654,-.30000305
DE,67,54.900002,Germany,13.438191,30jun2013,2013q2,Germany,13.426172,55.099998,.012019157,-.19999695
DE,67.199997,54.900002,Germany,13.443193,30sep2013,2013q3,Germany,13.438191,54.900002,.0050020218,0
DE,67.400002,54.5,Germany,13.44436,31dec2013,2013q4,Germany,13.443193,54.900002,.0011663437,-.40000153
DE,67.300003,53.900002,Germany,13.454748,31mar2014,2014q1,Germany,13.44436,54.5,.010388374,-.59999847
DE,67.800003,53.599998,Germany,13.455063,30jun2014,2014q2,Germany,13.454748,53.900002,.00031471252,-.30000305
DE,66.800003,53.400002,Germany,13.46019,30sep2014,2014q3,Germany,13.455063,53.599998,.0051269531,-.19999695
DE,62.799999,53.099998,Germany,13.467571,31dec2014,2014q4,Germany,13.46019,53.400002,.0073814392,-.30000305
DE,63.799999,52.799999,Germany,13.465316,31mar2015,2015q1,Germany,13.467571,53.099998,-.0022554398,-.29999924
DE,63.799999,52.700001,Germany,13.471422,30jun2015,2015q2,Germany,13.465316,52.799999,.0061063766,-.099998474
DE,63.599998,52.700001,Germany,13.476055,30sep2015,2015q3,Germany,13.471422,52.700001,.0046329498,0
DE,62.900002,52.599998,Germany,13.480667,31dec2015,2015q4,Germany,13.476055,52.700001,.004611969,-.10000229
DE,63.599998,52.299999,Germany,13.490308,31mar2016,2016q1,Germany,13.480667,52.599998,.0096406937,-.29999924
DE,63.5,52.400002,Germany,13.493543,30jun2016,2016q2,Germany,13.490308,52.299999,.0032348633,.10000229
DE,63.5,52.5,Germany,13.496566,30sep2016,2016q3,Germany,13.493543,52.400002,.0030231476,.099998474
DE,63,52.400002,Germany,13.500583,31dec2016,2016q4,Germany,13.496566,52.5,.0040168762,-.099998474
DE,64.300003,52.200001,Germany,13.512488,31mar2017,2017q1,Germany,13.500583,52.400002,.01190567,-.20000076
DE,63.799999,52.200001,Germany,13.521166,30jun2017,2017q2,Germany,13.512488,52.200001,.0086774826,0
DE,63.700001,52.099998,Germany,13.528112,30sep2017,2017q3,Germany,13.521166,52.200001,.0069465637,-.10000229
DE,63.599998,51.799999,Germany,13.537622,31dec2017,2017q4,Germany,13.528112,52.099998,.0095100403,-.29999924
DE,65.199997,51.099998,Germany,13.532757,31mar2018,2018q1,Germany,13.537622,51.799999,-.0048656464,-.70000076
DE,66.199997,51.099998,Germany,13.540009,30jun2018,2018q2,Germany,13.532757,51.099998,.0072526932,0
DE,66.900002,51.400002,Germany,13.532757,30sep2018,2018q3,Germany,13.540009,51.099998,-.0072526932,.30000305
DE,66.099998,51.599998,Germany,13.539045,31dec2018,2018q4,Germany,13.532757,51.400002,.0062885284,.19999695
DE,67,51.700001,Germany,13.544623,31mar2019,2019q1,Germany,13.539045,51.599998,.0055780411,.10000229
DE,67.699997,52.099998,Germany,13.545295,30jun2019,2019q2,Germany,13.544623,51.700001,.00067138672,.39999771
DE,67.699997,52.299999,Germany,13.547975,30sep2019,2019q3,Germany,13.545295,52.099998,.0026798248,.20000076
DE,67.800003,52.5,Germany,13.547592,31dec2019,2019q4,Germany,13.547975,52.299999,-.0003824234,.20000076
DE,68.900002,52.799999,Germany,13.52533,31mar2020,2020q1,Germany,13.547592,52.5,-.022262573,.29999924
DE,72.199997,54.299999,Germany,13.432148,30jun2020,2020q2,Germany,13.52533,52.799999,-.09318161,1.5
DE,73.099998,55.5,Germany,13.515602,30sep2020,2020q3,Germany,13.432148,54.299999,.083454132,1.2000008
DE,73.599998,56.400002,Germany,13.526892,31dec2020,2020q4,Germany,13.515602,55.5,.011289597,.90000153
DE,74.800003,56.799999,Germany,13.515702,31mar2021,2021q1,Germany,13.526892,56.400002,-.011189461,.39999771
DE,72.900002,56,Germany,13.540853,30jun2021,2021q2,Germany,13.515702,56.799999,.025150299,-.79999924
DE,72.5,56,Germany,13.541237,30sep2021,2021q3,Germany,13.540853,56,.00038433075,0
DE,73.099998,55.700001,Germany,13.547377,31dec2021,2021q4,Germany,13.541237,56,.0061397552,-.29999924
DE,72.400002,55.099998,Germany,13.549192,31mar2022,2022q1,Germany,13.547377,55.700001,.0018157959,-.60000229
DE,71.800003,54.900002,Germany,13.549002,30jun2022,2022q2,Germany,13.549192,55.099998,-.00019073486,-.19999695
DE,72.699997,54.700001,Germany,13.554904,30sep2022,2022q3,Germany,13.549002,54.900002,.0059022903,-.20000076
DE,72,54,Germany,13.549766,31dec2022,2022q4,Germany,13.554904,54.700001,-.0051383972,-.70000076
DE,71.199997,53.099998,Germany,13.551219,31mar2023,2023q1,Germany,13.549766,54,.0014533997,-.90000153
DE,70.699997,52.5,Germany,13.549694,30jun2023,2023q2,Germany,13.551219,53.099998,-.0015249252,-.59999847
DE,69.900002,51.900002,Germany,13.5516,30sep2023,2023q3,Germany,13.549694,52.5,.001906395,-.59999847
GR,59.200001,54,Greece,11.083024,30jun2008,2008q2,Greece,11.089442,52.700001,-.0064182281,1.2999992
GR,61.299999,55.200001,Greece,11.082049,30sep2008,2008q3,Greece,11.083024,54,-.00097465515,1.2000008
GR,62.5,56,Greece,11.067981,31dec2008,2008q4,Greece,11.082049,55.200001,-.014068604,.79999924
GR,62.799999,56.5,Greece,11.019339,31mar2009,2009q1,Greece,11.067981,56,-.048642159,.5
GR,62.200001,56.799999,Greece,11.046728,30jun2009,2009q2,Greece,11.019339,56.5,.027389526,.29999924
GR,63.299999,57.700001,Greece,11.039448,30sep2009,2009q3,Greece,11.046728,56.799999,-.0072803497,.90000153
GR,63.599998,58.099998,Greece,11.040729,31dec2009,2009q4,Greece,11.039448,57.700001,.0012807846,.39999771
GR,64.300003,58.200001,Greece,10.982415,31mar2010,2010q1,Greece,11.040729,58.099998,-.05831337,.10000229
GR,65.199997,59,Greece,10.945408,30jun2010,2010q2,Greece,10.982415,58.200001,-.037007332,.79999924
GR,64.300003,60.400002,Greece,10.912098,30sep2010,2010q3,Greece,10.945408,59,-.033309937,1.4000015
GR,67.400002,61.799999,Greece,10.906456,31dec2010,2010q4,Greece,10.912098,60.400002,-.0056419373,1.3999977
GR,68.400002,62.799999,Greece,10.864835,31mar2011,2011q1,Greece,10.906456,61.799999,-.041621208,1
GR,70,63.700001,Greece,10.847659,30jun2011,2011q2,Greece,10.864835,62.799999,-.017175674,.90000153
GR,71.599998,64.300003,Greece,10.826648,30sep2011,2011q3,Greece,10.847659,63.700001,-.021011353,.60000229
GR,67.599998,65,Greece,10.77914,31dec2011,2011q4,Greece,10.826648,64.300003,-.04750824,.69999695
GR,67.400002,65.699997,Greece,10.779022,31mar2012,2012q1,Greece,10.77914,65,-.00011730194,.69999695
GR,69,66.5,Greece,10.76022,30jun2012,2012q2,Greece,10.779022,65.699997,-.018802643,.80000305
